admin0name,admin1name,admin2name,crop_area,flood_area,pop_sum,year
Ghana,Bono,Banda,1.5914232733992033,23.08399086349188,0.0,2007
Ghana,Bono,Jaman South,0.0,0.08859031372070311,0.0,2007
Ghana,Bono,Sunyani Municipal,0.0,0.0,0.0,2007
Ghana,Bono,Jaman North,12.842757214355464,37.73112131347652,0.0,2007
Ghana,Bono,Berekum,0.0,0.0,0.0,2007
Ghana,Bono,Dormaa East,0.0,0.0,0.0,2007
Ghana,Bono,Wenchi,0.17708333740234375,0.17708333740234375,0.0,2007
Ghana,Bono,Sunyani West,0.0,0.0,0.0,2007
Ghana,Bono,Tain,0.44297625122070305,4.163970184326172,0.0,2007
Ghana,Bono,Dormaa Municipal,0.0,0.0,0.0,2007
Ghana,Ahafo,Asutifi South,0.0,0.0,0.0,2007
Ghana,Ahafo,Asutifi North,5.768283489990232,78.0032215209964,0.0,2007
Ghana,Ahafo,Asunafo South,0.0,0.0,0.0,2007
Ghana,Ahafo,Asunafo North,0.0,0.0,0.0,2007
Ghana,Ahafo,Tano South,0.0,0.0,0.0,2007
Ghana,Ahafo,Tano North,0.0,1.6857456176757812,0.0,2007
Ghana,Volta,North Tongu,12.59163614109414,144.47853669996084,0.0,2007
Ghana,Volta,Akatsi South,1.6001164306640625,16.0056556213379,0.0,2007
Ghana,Volta,South Tongu,6.3138528564453145,114.62435543540802,24.0,2007
Ghana,Volta,Agotime Ziope,0.17768234863281251,0.7995331298828126,0.0,2007
Ghana,Volta,Adaklu,1.0662494934082032,3.0212811401367192,0.0,2007
Ghana,Volta,Ho West,0.0,0.7108222106933593,0.0,2007
Ghana,Volta,Akatsi North,0.35548018798828124,0.710980548095703,0.0,2007
Ghana,Volta,Ketu South,57.55546194826612,429.34726169002687,282.0,2007
Ghana,Volta,South Dayi,0.35530809936523433,49.0532192392626,0.0,2007
Ghana,Volta,Kpando Municipal,0.08874219360351562,36.38773572387695,0.0,2007
Ghana,Volta,North Dayi,0.0,58.23939114382277,0.0,2007
Ghana,Volta,Central Tongu,9.510556925336049,71.25217420960664,7.0,2007
Ghana,Volta,Afadzato South,0.0,63.842722005471714,0.0,2007
Ghana,Volta,Ketu North,4.800407843017578,10.578307666015624,0.0,2007
Ghana,Volta,Ho Municipal,0.08880143432617188,0.6216347290039062,0.0,2007
Ghana,Volta,Hohoe Municipal,0.1774664794921875,0.1774664794921875,0.0,2007
Ghana,Volta,Keta Municipal,17.107655246438426,1899.0922595591342,102.0,2007
Ghana,Ashanti,Asante Akim South,0.0,0.0,0.0,2007
Ghana,Ashanti,Sekyere Central,0.17741061401367186,0.9759474548339844,0.0,2007
Ghana,Ashanti,Sekyere Afram Plains North,0.0,9.672279748535157,0.0,2007
Ghana,Ashanti,Asante Akim North,0.44387256469726566,28.93945853271486,0.0,2007
Ghana,Ashanti,Offinso Municipal,0.0,0.0,0.0,2007
Ghana,Ashanti,Sekyere Kumawu,0.0,0.0,0.0,2007
Ghana,Ashanti,Ahafo Ano North,0.0,0.0,0.0,2007
Ghana,Ashanti,Sekyere South,0.0887393310546875,0.177478662109375,0.0,2007
Ghana,Ashanti,Asokore Mampong Municipal,0.0,0.0,0.0,2007
Ghana,Ashanti,Kwabre,0.0,0.4439745971679687,0.0,2007
Ghana,Ashanti,Amansie Central,0.0,3.0820417091997934,0.0,2007
Ghana,Ashanti,Ejisu Juaben,0.0,0.08880071411132812,0.0,2007
Ghana,Ashanti,Bosome Freho,0.0,0.150163386852788,0.2588235294117647,2007
Ghana,Ashanti,Obuasi Municipal,4.977858343505857,48.26884854125977,0.0,2007
Ghana,Ashanti,Mampong Municipal,0.08873752441406249,0.08873752441406249,0.0,2007
Ghana,Ashanti,Atwima Kwanwoma,0.3528580336148131,1.4099628179811965,0.0,2007
Ghana,Ashanti,Kma,0.0,0.08881659545898438,0.0,2007
Ghana,Ashanti,Asante Akim Central Municipal,0.0,0.6216490173339843,0.0,2007
Ghana,Ashanti,Amansie West,10.305589835420493,36.58313044780658,0.0,2007
Ghana,Ashanti,Ahafo Ano South,0.0887955810546875,0.0887955810546875,0.0,2007
Ghana,Ashanti,Ejura Sekye Dumase,0.7094125549316406,1.1527623291015625,0.0,2007
Ghana,Ashanti,Adansi South,1.2385151356177235,4.351735227577359,0.0,2007
Ghana,Ashanti,Atwima Mponua,1.7756362082806756,13.10281875605564,9.0,2007
Ghana,Ashanti,Adansi North,0.0,0.0,0.0,2007
Ghana,Ashanti,Atwima Nwabiagya,0.8879125915527342,35.786600522245536,4.0,2007
Ghana,Ashanti,Bekwai Municipal,1.5103502624511718,2.144780584668926,0.0,2007
Ghana,Ashanti,Bosomtwe / Atwima / Kwanwoma,0.26786379303576896,55.810639978338436,5.741176470588235,2007
Ghana,Ashanti,Afigya Kwabre,0.0887735595703125,1.9464117222684973,0.0,2007
Ghana,Ashanti,Offinso North,0.0,0.17734527587890625,0.0,2007
Ghana,Ashanti,Sekyere East,0.0,0.7102206054687499,0.0,2007
Ghana,Central,Cape Coast Metro,0.08905245361328125,5.254096191406247,0.0,2007
Ghana,Central,Agona East,1.9577276123046874,6.228795629882812,0.0,2007
Ghana,Central,Upper Denkyira West,0.2667820556640625,5.032344608010685,9.0,2007
Ghana,Central,Twifo Ati-Morkwa,0.7619355382104013,11.269251835195504,0.0,2007
Ghana,Central,Awutu Senya East Municipal,3.1538081607594215,3.9748843274883194,0.0,2007
Ghana,Central,Ajumako / Enyan / Esiam,0.0,1.215217768794041,0.0,2007
Ghana,Central,Gomoa West,0.2670832153320312,79.85449377154187,0.0,2007
Ghana,Central,Abura / Asebu / Kwamankese,0.0,0.0,0.0,2007
Ghana,Central,Asikuma / Odoben / Brakwa,0.0,0.0,0.0,2007
Ghana,Central,Agona West,0.9789544128417969,2.4660586836751297,0.0,2007
Ghana,Central,Twifo Lower Denkyira,0.0,0.14520106797162224,0.0,2007
Ghana,Central,Upper Denkyira East,0.0,2.50703537109375,0.0,2007
Ghana,Central,Awutu Senya West,7.345216505294501,16.519295198974614,0.0,2007
Ghana,Central,Komenda Edna Eguafo / Abirem,0.4452846435546875,145.84376459542062,391.0,2007
Ghana,Central,Assin South,0.0,0.0,0.0,2007
Ghana,Central,Assin North,0.9043359477443321,9.426306311609608,0.0,2007
Ghana,Central,Mfantsiman,5.698346148681642,92.90072517489523,66.0,2007
Ghana,Central,Effutu,1.6022882507324214,68.75871763044756,0.0,2007
Ghana,Central,Ekumfi,3.650515100097654,146.3855956601842,0.0,2007
Ghana,Central,Gomoa East,1.6019264648437503,11.651653084644988,0.0,2007
Ghana,Eastern,Akwapem South,0.6226384826660157,2.8463252929687495,0.0,2007
Ghana,Eastern,Lower Manya,1.9557589782714844,55.500462091638944,0.0,2007
Ghana,Eastern,Kwahu East,0.0,0.0,0.0,2007
Ghana,Eastern,Nsawam Adoagyiri,0.6226456665039063,1.778908239746094,0.0,2007
Ghana,Eastern,Kwahu Afram Plains South,0.0,249.50709965913654,0.0,2007
Ghana,Eastern,Denkyembour,4.876561381022136,29.49481624147901,0.0,2007
Ghana,Eastern,Kwahu Afram Plains North,0.0,271.81809455858445,45.0,2007
Ghana,Eastern,Kwaebibirem,0.2667041076660156,0.44450086059570315,0.0,2007
Ghana,Eastern,Yilo Krobo,2.044867492675781,7.667833929156135,0.0,2007
Ghana,Eastern,Asuogyaman,0.9042048278808593,205.1714597477692,35.0,2007
Ghana,Eastern,Upper West Akim,0.17790306396484373,1.4232378662109377,0.0,2007
Ghana,Eastern,Birim Municipal,2.681758089192708,24.22838318536499,0.0,2007
Ghana,Eastern,Akwapem North,0.0,0.0,0.0,2007
Ghana,Eastern,Akyem Mansa,0.0,0.0,0.0,2007
Ghana,Eastern,Kwahu South,0.8881464111328125,74.95080995483403,6.0,2007
Ghana,Eastern,New Juaben Municipal,1.310984321863511,1.5777136736701518,0.0,2007
Ghana,Eastern,Fanteakwa,0.17764595336914063,67.92494466744206,0.0,2007
Ghana,Eastern,West Akim,0.0,5.957822338867188,0.0,2007
Ghana,Eastern,Upper Manya,0.0,44.326500813227625,0.0,2007
Ghana,Eastern,Birim North,0.0,0.08883594360351563,0.0,2007
Ghana,Eastern,Ayensuano,0.0,0.0,0.0,2007
Ghana,Eastern,East Akim,0.0,1.2444287536621093,0.0,2007
Ghana,Eastern,Suhum Municipal,0.6432894729913449,0.7321993851007199,0.0,2007
Ghana,Eastern,Birim South,0.17786634521484374,0.5067454857201669,0.0,2007
Ghana,Eastern,Atiwa,1.4219277404785153,5.154342462158204,0.0,2007
Ghana,Eastern,Kwahu West,1.0659174194335939,7.905746264648439,0.0,2007
